Date,Symbol,Close,Open,High,Low,Volume,AdjClose
9/11/2013,TSLA,10.90133286,11.09399986,11.19333267,10.80866718,87487500,10.90133286
9/12/2013,TSLA,10.99533272,10.9333334,11.11733341,10.70066738,92400000,10.99533272
9/13/2013,TSLA,11.03600025,10.85133266,11.09133339,10.81066704,81018000,11.03600025
9/16/2013,TSLA,11.10533333,11.19999981,11.39000034,11.05666733,113623500,11.10533333
9/17/2013,TSLA,11.08199978,11.00533295,11.22799969,10.89066696,82453500,11.08199978
9/18/2013,TSLA,11.08133316,11.13799953,11.16333294,10.94666672,81595500,11.08133316
9/19/2013,TSLA,11.86133289,11.38666725,12.03133297,11.27200031,233919000,11.86133289
9/20/2013,TSLA,12.22599983,11.92666721,12.38866711,11.90400028,201025500,12.22599983
9/23/2013,TSLA,12.07400036,12.29866695,12.3653326,11.80733299,122601000,12.07400036
9/24/2013,TSLA,12.15533257,11.94266701,12.33066654,11.84333324,94101000,12.15533257
9/25/2013,TSLA,12.34933281,12.2373333,12.42000008,12.03333282,123790500,12.34933281
9/26/2013,TSLA,12.57600021,12.44666672,12.64533329,12.3739996,99216000,12.57600021
9/27/2013,TSLA,12.7266674,12.50133324,12.75199986,12.42866707,88746000,12.7266674
9/30/2013,TSLA,12.89133263,12.60000038,12.96666718,12.53333282,133870500,12.89133263
10/1/2013,TSLA,12.86666679,12.93066692,12.94866657,12.55799961,116338500,12.86666679
10/2/2013,TSLA,12.06333256,12.57266712,12.78866673,11.69333267,311631000,12.06333256
10/3/2013,TSLA,11.5539999,11.67000008,11.97933292,11.19999981,357247500,11.5539999
10/4/2013,TSLA,12.06533337,11.76000023,12.07866669,11.51000023,216210000,12.06533337
10/7/2013,TSLA,12.20466709,12.16399956,12.44866657,12.01733303,172284000,12.20466709
10/8/2013,TSLA,11.64866734,12.29333305,12.39533329,11.54733276,206358000,11.64866734
10/9/2013,TSLA,11.25199986,11.64866734,11.66600037,10.76666737,229747500,11.25199986
10/10/2013,TSLA,11.52866745,11.53933334,11.71666718,11.31266689,133258500,11.52866745
10/11/2013,TSLA,11.91333294,11.51666737,11.95266724,11.41333294,124666500,11.91333294
10/14/2013,TSLA,11.98133278,11.66666698,12.16666698,11.60999966,116544000,11.98133278
10/15/2013,TSLA,12.2626667,12.35200024,12.58600044,12.21199989,164677500,12.2626667
10/16/2013,TSLA,12.2373333,12.32666683,12.48666668,12.13933277,123081000,12.2373333
10/17/2013,TSLA,12.18666744,12.23600006,12.31999969,12.06599998,100575000,12.18666744
10/18/2013,TSLA,12.2266674,12.27666664,12.39733315,12.16800022,88962000,12.2266674
10/21/2013,TSLA,11.50666714,12.21866703,12.22599983,11.39999962,172981500,11.50666714
10/22/2013,TSLA,11.43599987,11.36666679,11.85200024,11.07400036,170800500,11.43599987
10/23/2013,TSLA,10.96666718,11.26066685,11.45400047,10.67666721,199806000,10.96666718
10/24/2013,TSLA,11.54333305,11,11.63333321,10.85533333,162385500,11.54333305
10/25/2013,TSLA,11.31066704,11.61400032,11.63333321,11.11999989,113932500,11.31066704
10/28/2013,TSLA,10.85733318,11.3453331,11.36666679,10.81333256,117625500,10.85733318
10/29/2013,TSLA,10.96466732,10.850667,11.02999973,10.19999981,211675500,10.96466732
10/30/2013,TSLA,10.61466694,10.97533321,11.17866707,10.54466724,126027000,10.61466694
10/31/2013,TSLA,10.66266727,10.37800026,10.82933331,10.22000027,140007000,10.66266727
11/1/2013,TSLA,10.8113327,10.86666679,11.06000042,10.69400024,107709000,10.8113327
11/4/2013,TSLA,11.68000031,11,11.69266701,10.94799995,196806000,11.68000031
11/5/2013,TSLA,11.78733253,12,12.0953331,11.42399979,337006500,11.78733253
11/6/2013,TSLA,10.07733345,10.32066727,10.71533298,9.756667137,466075500,10.07733345
11/7/2013,TSLA,9.31799984,9.612667084,9.710000038,9.174667358,334270500,9.31799984
11/8/2013,TSLA,9.196666718,9.098667145,9.373332977,8.821332932,337168500,9.196666718
11/11/2013,TSLA,9.646666527,9.399999619,9.694666862,9.140000343,209964000,9.646666527
11/12/2013,TSLA,9.186667442,9.645999908,9.646666527,9.078666687,224778000,9.186667442
11/13/2013,TSLA,9.246666908,9.389332771,9.491333008,9.089332581,189874500,9.246666908
11/14/2013,TSLA,9.173333168,9.261333466,9.359999657,8.940667152,183055500,9.173333168
11/15/2013,TSLA,9.029999733,9.123332977,9.196666718,8.956666946,148503000,9.029999733
11/18/2013,TSLA,8.105333328,9.017999649,9.029999733,7.973999977,347073000,8.105333328
11/19/2013,TSLA,8.406000137,7.961999893,8.600000381,7.947999954,297243000,8.406000137
11/20/2013,TSLA,8.074000359,8.405332565,8.496666908,7.937333107,207744000,8.074000359
11/21/2013,TSLA,8.140000343,8.192667007,8.319333076,8.016667366,178557000,8.140000343
11/22/2013,TSLA,8.092000008,8.105333328,8.183333397,7.861999989,166450500,8.092000008
11/25/2013,TSLA,8.055999756,8.300000191,8.389332771,8.020000458,154009500,8.055999756
11/26/2013,TSLA,8.033332825,7.958666801,8.181332588,7.739999771,208282500,8.033332825
11/27/2013,TSLA,8.462667465,8.087332726,8.46333313,7.967999935,185514000,8.462667465
11/29/2013,TSLA,8.485333443,8.651332855,8.706000328,8.465332985,145743000,8.485333443
12/2/2013,TSLA,8.277999878,8.423333168,8.569999695,8.262000084,116268000,8.277999878
12/3/2013,TSLA,9.646666527,8.845333099,9.662667274,8.772666931,385236000,9.646666527
12/4/2013,TSLA,9.263333321,9.621333122,9.628666878,9.142000198,197215500,9.263333321
12/5/2013,TSLA,9.365332603,9.343333244,9.556667328,9.300000191,139326000,9.365332603
12/6/2013,TSLA,9.157333374,9.434000015,9.499333382,9.086667061,118644000,9.157333374
12/9/2013,TSLA,9.43999958,9.133333206,9.446666718,8.947333336,135922500,9.43999958
12/10/2013,TSLA,9.479332924,9.336667061,9.724666595,9.324000359,161223000,9.479332924
12/11/2013,TSLA,9.31000042,9.458666801,9.53666687,9.299332619,107067000,9.31000042
12/12/2013,TSLA,9.83133316,9.313332558,9.882666588,9.235333443,161517000,9.83133316
12/13/2013,TSLA,9.843333244,9.869999886,10.11999989,9.821332932,158878500,9.843333244
12/16/2013,TSLA,9.862667084,9.898667336,10.02866745,9.739999771,100129500,9.862667084
12/17/2013,TSLA,10.16399956,9.838666916,10.30866718,9.754667282,157425000,10.16399956
12/18/2013,TSLA,9.865332603,10.149333,10.32666683,9.729999542,173728500,9.865332603
12/19/2013,TSLA,9.381333351,9.793333054,9.800000191,9.273332596,191100000,9.381333351
12/20/2013,TSLA,9.549332619,9.438667297,9.623332977,9.438667297,111189000,9.549332619
12/23/2013,TSLA,9.569999695,9.656666756,9.749333382,9.506667137,80782500,9.569999695
12/24/2013,TSLA,10.09399986,10,10.33133316,9.987999916,149122500,10.09399986
12/26/2013,TSLA,10.36666679,10.33600044,10.53333282,10.28600025,106942500,10.36666679
12/27/2013,TSLA,10.07466698,10.35333347,10.36666679,10.05333328,81903000,10.07466698
12/30/2013,TSLA,10.16266727,10.07466698,10.32066727,10.05000019,67012500,10.16266727
12/31/2013,TSLA,10.02866745,10.1546669,10.21333313,9.910667419,63936000,10.02866745
1/2/2014,TSLA,10.00666714,9.986666679,10.16533279,9.770000458,92826000,10.00666714
1/3/2014,TSLA,9.970666885,10,10.14599991,9.906666756,70425000,9.970666885
1/6/2014,TSLA,9.800000191,10,10.02666664,9.682666779,80416500,9.800000191
1/7/2014,TSLA,9.957332611,9.841333389,10.02666664,9.683333397,75511500,9.957332611
1/8/2014,TSLA,10.08533287,9.923333168,10.24666691,9.917332649,92448000,10.08533287
1/9/2014,TSLA,9.83533287,10.16666698,10.22866726,9.789999962,80730000,9.83533287
1/10/2014,TSLA,9.71466732,9.897333145,9.926667213,9.483332634,111691500,9.71466732
1/13/2014,TSLA,9.289333344,9.71866703,9.800000191,9.187999725,94741500,9.289333344
1/14/2014,TSLA,10.75133324,9.366666794,10.80000019,9.111332893,414105000,10.75133324
1/15/2014,TSLA,10.94200039,11.22999954,11.48200035,10.80666733,306984000,10.94200039
1/16/2014,TSLA,11.39799976,10.83333302,11.51333332,10.82666683,179391000,11.39799976
1/17/2014,TSLA,11.33399963,11.34599972,11.5466671,11.19666672,138093000,11.33399963
1/21/2014,TSLA,11.77866745,11.41600037,11.81933308,11.38733292,146020500,11.77866745
1/22/2014,TSLA,11.90400028,11.85400009,12.02133274,11.65066719,105339000,11.90400028
1/23/2014,TSLA,12.10000038,11.81533337,12.15866661,11.5613327,118011000,12.10000038
1/24/2014,TSLA,11.64000034,11.85666656,12.03199959,11.56866741,114964500,11.64000034
1/27/2014,TSLA,11.30799961,11.67733288,11.86133289,10.98066711,130746000,11.30799961
1/28/2014,TSLA,11.8920002,11.4333334,11.93200016,11.39999962,91401000,11.8920002
1/29/2014,TSLA,11.68200016,11.68666744,11.93933296,11.54199982,89032500,11.68200016
1/30/2014,TSLA,12.18933296,11.86666679,12.31866741,11.80066681,128475000,12.18933296
1/31/2014,TSLA,12.09399986,11.92333317,12.39999962,11.90066719,97632000,12.09399986
2/3/2014,TSLA,11.80733299,12.19266701,12.32533264,11.67733288,101473500,11.80733299
2/4/2014,TSLA,11.91533279,12.0466671,12.10666656,11.74666691,70294500,11.91533279
2/5/2014,TSLA,11.62800026,11.88666725,12.03933334,11.29066658,109020000,11.62800026
2/6/2014,TSLA,11.8920002,11.75333309,12.0073328,11.73333263,87624000,11.8920002
2/7/2014,TSLA,12.43533325,12.06733322,12.44200039,11.97333336,133927500,12.43533325
2/10/2014,TSLA,13.10400009,12.62266731,13.28666687,12.62133312,194560500,13.10400009
2/11/2014,TSLA,13.1079998,13.26466656,13.47999954,12.84666729,160648500,13.1079998
2/12/2014,TSLA,13.02133274,13.05200005,13.21800041,12.95466709,77605500,13.02133274
2/13/2014,TSLA,13.30866718,12.88933277,13.51466656,12.88333321,120439500,13.30866718
2/14/2014,TSLA,13.21533298,13.20666695,13.4586668,13.13333321,92370000,13.21533298
2/18/2014,TSLA,13.57999992,13.68266678,13.73333263,13.42399979,139992000,13.57999992
2/19/2014,TSLA,12.90933323,13.57999992,13.57999992,12.89400005,242535000,12.90933323
2/20/2014,TSLA,13.99800014,14.33399963,14.34733295,13.75133324,270034500,13.99800014
2/21/2014,TSLA,13.97333336,14.10933304,14.26533318,13.9460001,117282000,13.97333336
2/24/2014,TSLA,14.51000023,13.91733265,14.55733299,13.88799953,124176000,14.51000023
2/25/2014,TSLA,16.53333282,15.33333302,17.28000069,15.22999954,490225500,16.53333282
2/26/2014,TSLA,16.86666679,17.23866653,17.66666794,16.5,369069000,16.86666679
2/27/2014,TSLA,16.83600044,17.41666794,17.45999908,16.55533218,269187000,16.83600044
2/28/2014,TSLA,16.32066727,16.64333344,16.8453331,16.17000008,218847000,16.32066727
3/3/2014,TSLA,16.70400047,15.81733322,16.77666664,15.66600037,196339500,16.70400047
3/4/2014,TSLA,16.9893322,17.23200035,17.33333206,16.85533333,131184000,16.9893322
3/5/2014,TSLA,16.84399986,17.11466789,17.13266754,16.78666687,89035500,16.84399986
3/6/2014,TSLA,16.86266708,16.94266701,17.16666794,16.62999916,110416500,16.86266708
3/7/2014,TSLA,16.41399956,16.86266708,16.98999977,16.29400063,117184500,16.41399956
3/10/2014,TSLA,15.92266655,16.18000031,16.20000076,15.7373333,115921500,15.92266655
3/11/2014,TSLA,15.62733269,15.76666737,16.30666733,15.49533272,132151500,15.62733269
3/12/2014,TSLA,16.09933281,15.4333334,16.5,15.40733337,146316000,16.09933281
3/13/2014,TSLA,15.85266685,16.25266647,16.27933311,15.60000038,93544500,15.85266685
3/14/2014,TSLA,15.39799976,15.68599987,15.79599953,15.22133255,124345500,15.39799976
3/17/2014,TSLA,15.59866714,15.66333294,15.86200047,15.36666679,88689000,15.59866714
3/18/2014,TSLA,16.00266647,15.7966671,16.10000038,15.66800022,93634500,16.00266647
3/19/2014,TSLA,15.72266674,16.09266663,16.10333252,15.56733322,76069500,15.72266674
3/20/2014,TSLA,15.66066742,15.74400043,15.94999981,15.55733299,57268500,15.66066742
3/21/2014,TSLA,15.25933266,15.73466682,15.74666691,15.16666698,123253500,15.25933266
3/24/2014,TSLA,14.67800045,15.3166666,15.32666683,14.01799965,169932000,14.67800045
3/25/2014,TSLA,14.6960001,14.94266701,15.13666725,14.52666664,117981000,14.6960001
3/26/2014,TSLA,14.19733334,14.7966671,14.84000015,14.09000015,103609500,14.19733334
3/27/2014,TSLA,13.82133293,14.15799999,14.23999977,13.53333282,142435500,13.82133293
3/28/2014,TSLA,14.15799999,14.18666744,14.44799995,14.01799965,145272000,14.15799999
3/31/2014,TSLA,13.89666653,14.4333334,14.44999981,13.75933266,125700000,13.89666653
4/1/2014,TSLA,14.46466732,13.93466663,14.54399967,13.90533257,110571000,14.46466732
4/2/2014,TSLA,15.35266685,14.66666698,15.39266682,14.53666687,161734500,15.35266685
4/3/2014,TSLA,15.02666664,15.35333347,15.71533298,14.80000019,163855500,15.02666664
4/4/2014,TSLA,14.14866734,15.06733322,15.21800041,14.08333302,170184000,14.14866734
4/7/2014,TSLA,13.83466721,13.72066689,14.41333294,13.56733322,147832500,13.83466721
4/8/2014,TSLA,14.36400032,14.00333309,14.43266678,13.76133347,103339500,14.36400032
4/9/2014,TSLA,14.46199989,14.45066738,14.56333256,14.05933285,77368500,14.46199989
4/10/2014,TSLA,13.61266708,14.45466709,14.5,13.58600044,108172500,13.61266708
4/11/2014,TSLA,13.58533287,13.3739996,13.80000019,13.23999977,136008000,13.58533287
4/14/2014,TSLA,13.20600033,13.84000015,13.89599991,12.96066666,115545000,13.20600033
4/15/2014,TSLA,12.92733288,13.27266693,13.28600025,12.28800011,204889500,12.92733288
4/16/2014,TSLA,13.27400017,13.13333321,13.33266735,12.72133255,108033000,13.27400017
4/17/2014,TSLA,13.20800018,13.30733299,13.48600006,12.9386673,88902000,13.20800018
4/21/2014,TSLA,13.62533283,13.13866711,13.74666691,12.9333334,78873000,13.62533283
4/22/2014,TSLA,14.57600021,13.7573328,14.62199974,13.66733265,147070500,14.57600021
4/23/2014,TSLA,13.86600018,14.42199993,14.44933319,13.80000019,109434000,13.86600018
4/24/2014,TSLA,13.85733318,14.0539999,14.18666744,13.5466671,82428000,13.85733318
4/25/2014,TSLA,13.32333279,13.46666718,13.77999973,13.17666721,104950500,13.32333279
4/28/2014,TSLA,13.23400021,13.33333302,13.58600044,12.69999981,105630000,13.23400021
4/29/2014,TSLA,13.79466724,13.21399975,13.81000042,13.03533268,86686500,13.79466724
4/30/2014,TSLA,13.85933304,13.57333279,13.87733269,13.41866684,66609000,13.85933304
5/1/2014,TSLA,13.84866714,13.80533314,14.26799965,13.71266747,81598500,13.84866714
5/2/2014,TSLA,14.06066704,13.90666676,14.09066677,13.76799965,61302000,14.06066704
5/5/2014,TSLA,14.44066715,13.96533298,14.5126667,13.90133286,77205000,14.44066715
5/6/2014,TSLA,13.81866741,14.43999958,14.57733345,13.78999996,84550500,13.81866741
5/7/2014,TSLA,13.42333317,13.97599983,14.01333332,13.14999962,152689500,13.42333317
5/8/2014,TSLA,11.90600014,12.13333321,12.96000004,11.86666679,300849000,11.90600014
5/9/2014,TSLA,12.15066719,11.99066734,12.2266674,11.81466675,127428000,12.15066719
5/12/2014,TSLA,12.3113327,12.25800037,12.47933292,11.99199963,105034500,12.3113327
5/13/2014,TSLA,12.67733288,12.25066662,12.75599957,12.19999981,106458000,12.67733288
5/14/2014,TSLA,12.70800018,12.59666729,12.89866734,12.47333336,81100500,12.70800018
5/15/2014,TSLA,12.57266712,12.66533279,12.84399986,12.35333347,90606000,12.57266712
5/16/2014,TSLA,12.77066708,12.59666729,12.80266666,12.51466656,67315500,12.77066708
5/19/2014,TSLA,13.07266712,12.71466732,13.1260004,12.66666698,68575500,13.07266712
5/20/2014,TSLA,13.02000046,13.12933254,13.28866673,12.87133312,83191500,13.02000046
5/21/2014,TSLA,13.2966671,13.07866669,13.32466698,12.98600006,79281000,13.2966671
5/22/2014,TSLA,13.65866661,13.35666656,13.79199982,13.3039999,93217500,13.65866661
5/23/2014,TSLA,13.81999969,13.63533306,13.850667,13.5,60102000,13.81999969
5/27/2014,TSLA,14.10400009,13.90133286,14.25800037,13.84666729,80116500,14.10400009
5/28/2014,TSLA,14.01599979,14.00133324,14.18466663,13.68400002,82426500,14.01599979
5/29/2014,TSLA,14.01599979,14.03800011,14.16600037,13.84799957,55387500,14.01599979
5/30/2014,TSLA,13.85133266,14.02000046,14.31999969,13.80133343,83716500,13.85133266
6/2/2014,TSLA,13.64666653,13.82199955,13.95666695,13.44466686,70021500,13.64666653
6/3/2014,TSLA,13.66266727,13.56599998,13.86666679,13.50599957,57912000,13.66266727
6/4/2014,TSLA,13.59933281,13.62333298,13.75066662,13.35999966,51411000,13.59933281
6/5/2014,TSLA,13.79333305,13.63133335,13.94666672,13.60333347,60819000,13.79333305
6/6/2014,TSLA,13.87800026,13.98333263,14.0539999,13.81200027,46107000,13.87800026
6/9/2014,TSLA,13.68733311,13.86333275,13.99933338,13.61333275,42085500,13.68733311
6/10/2014,TSLA,13.48666668,13.62866688,13.79800034,13.43666744,52720500,13.48666668
6/11/2014,TSLA,13.63133335,13.4333334,13.66666698,13.28333282,59662500,13.63133335
6/12/2014,TSLA,13.56799984,13.67333317,13.99199963,13.51399994,89905500,13.56799984
6/13/2014,TSLA,13.76133347,13.65200043,13.78600025,13.4386673,53164500,13.76133347
6/16/2014,TSLA,14.97399998,13.7840004,15.03266716,13.75066662,198696000,14.97399998
6/17/2014,TSLA,15.44466686,14.94066715,15.70266724,14.85666656,199573500,15.44466686
6/18/2014,TSLA,15.14133263,15.4333334,15.44733334,15.07466698,104103000,15.14133263
6/19/2014,TSLA,15.18599987,15.25866699,15.68733311,15.13333321,131896500,15.18599987
6/20/2014,TSLA,15.30599976,15.23466682,15.41933346,15.07999992,73558500,15.30599976
6/23/2014,TSLA,15.81466675,15.30066681,15.93266678,15.21466732,116866500,15.81466675
6/24/2014,TSLA,15.5,15.93133259,16.12533379,15.44200039,121138500,15.5
6/25/2014,TSLA,15.79266739,15.53666687,15.83666706,15.34933281,87024000,15.79266739
6/26/2014,TSLA,15.70666695,15.8113327,16.02666664,15.61400032,76821000,15.70666695
6/27/2014,TSLA,15.93733311,15.64599991,16,15.63333321,84525000,15.93733311
6/30/2014,TSLA,16.00399971,15.97000027,16.29933357,15.9333334,72429000,16.00399971
7/1/2014,TSLA,15.98133278,16.16399956,16.22933388,15.91333294,65041500,15.98133278
7/2/2014,TSLA,15.29533291,16.04400063,16.15533257,15.13799953,120411000,15.29533291
7/3/2014,TSLA,15.28333282,15.41933346,15.46000004,14.9333334,77500500,15.28333282
7/7/2014,TSLA,14.84399986,15.16666698,15.31866741,14.69333267,88405500,14.84399986
7/8/2014,TSLA,14.60466671,14.57666683,14.73066711,14.28466702,117543000,14.60466671
7/9/2014,TSLA,14.87066746,14.75133324,14.94799995,14.61400032,61731000,14.87066746
7/10/2014,TSLA,14.63066673,14.47866726,14.81466675,14.40266705,72958500,14.63066673
7/11/2014,TSLA,14.54199982,14.70733261,14.7733326,14.50666714,49534500,14.54199982
7/14/2014,TSLA,15.11333275,14.66600037,15.25266743,14.36333275,108048000,15.11333275
7/15/2014,TSLA,14.63866711,15.1153326,15.17666721,14.53999996,85777500,14.63866711
7/16/2014,TSLA,14.47733307,14.78800011,14.98666668,14.45466709,60667500,14.47733307
7/17/2014,TSLA,14.35999966,14.41066742,14.7033329,14.23999977,69741000,14.35999966
7/18/2014,TSLA,14.66800022,14.39666653,14.74733257,14.39533329,63805500,14.66800022
7/21/2014,TSLA,14.70266724,14.48333263,14.88066673,14.44799995,57333000,14.70266724
7/22/2014,TSLA,14.63866711,14.81266689,14.88666725,14.60733318,40950000,14.63866711
7/23/2014,TSLA,14.83266735,14.66733265,14.98333263,14.62866688,46249500,14.83266735
7/24/2014,TSLA,14.90266705,14.88333321,15.00666714,14.72000027,48682500,14.90266705
7/25/2014,TSLA,14.9046669,14.84799957,15.13133335,14.78333282,46306500,14.9046669
7/28/2014,TSLA,14.98799992,14.94999981,15.46666718,14.76000023,97714500,14.98799992
7/29/2014,TSLA,15.00066662,15.10733318,15.22000027,14.99066734,50736000,15.00066662
7/30/2014,TSLA,15.26133347,14.79466724,15.30666733,14.73600006,73917000,15.26133347
7/31/2014,TSLA,14.88666725,15.2840004,15.42666721,14.76666737,116236500,14.88666725
8/1/2014,TSLA,15.55133343,15.07266712,15.83333302,15.0666666,178437000,15.55133343
8/4/2014,TSLA,15.90133286,15.62533283,16.03333282,15.55133343,89395500,15.90133286
8/5/2014,TSLA,15.899333,15.83133316,16.19933319,15.71266747,80829000,15.899333
8/6/2014,TSLA,16.5953331,15.92666721,16.76133347,15.90533257,138739500,16.5953331
8/7/2014,TSLA,16.82600021,16.67466736,17.11266708,16.6079998,112183500,16.82600021
8/8/2014,TSLA,16.54199982,16.74399948,16.7840004,16.43333244,76351500,16.54199982
8/11/2014,TSLA,17.28800011,17.03199959,17.5826664,17,121519500,17.28800011
8/12/2014,TSLA,17.3306675,17.20533371,17.35333252,16.97200012,95734500,17.3306675
8/13/2014,TSLA,17.35400009,17.46733284,17.70933342,17.30733299,103989000,17.35400009
8/14/2014,TSLA,17.42533302,17.49933243,17.53333282,17.10000038,61899000,17.42533302
8/15/2014,TSLA,17.46733284,17.43199921,17.47266769,17.23333359,58018500,17.46733284
8/18/2014,TSLA,17.32933235,17.54999924,17.81733322,17.31666756,87738000,17.32933235
8/19/2014,TSLA,17.11733246,17.25799942,17.28866768,16.77466774,80022000,17.11733246
8/20/2014,TSLA,17.04733276,16.97800064,17.24933243,16.86666679,45418500,17.04733276
8/21/2014,TSLA,16.95599937,17.10133362,17.25333214,16.88400078,43734000,16.95599937
8/22/2014,TSLA,17.1186676,16.96933365,17.12999916,16.84066772,42501000,17.1186676
8/25/2014,TSLA,17.50333214,17.21266747,17.57866669,17.21266747,64771500,17.50333214
8/26/2014,TSLA,17.44933319,17.66533279,17.70000076,17.44400024,57270000,17.44933319
8/27/2014,TSLA,17.54999924,17.56666756,17.61599922,17.35266685,44776500,17.54999924
8/28/2014,TSLA,17.59066772,17.45933342,17.63199997,17.44266701,42673500,17.59066772
8/29/2014,TSLA,17.97999954,17.91333389,18.13333321,17.83399963,96706500,17.97999954
9/2/2014,TSLA,18.94133377,18.36666679,18.99266624,18.28666687,147786000,18.94133377
9/3/2014,TSLA,18.74600029,19.1779995,19.20000076,18.67333221,101584500,18.74600029
9/4/2014,TSLA,19.06933212,18.93400002,19.4279995,18.69333267,125125500,19.06933212
9/5/2014,TSLA,18.49266624,18.83666611,18.86000061,18.1673336,167548500,18.49266624
9/8/2014,TSLA,18.80733299,18.50799942,18.99200058,18.50133324,82524000,18.80733299
9/9/2014,TSLA,18.56533241,18.86599922,19.03266716,18.46666718,68382000,18.56533241
9/10/2014,TSLA,18.73999977,18.63333321,18.7606678,18.24399948,56719500,18.73999977
9/11/2014,TSLA,18.68733215,18.69733238,18.98600006,18.57533264,56491500,18.68733215
9/12/2014,TSLA,18.61333275,18.70000076,18.82600021,18.46666718,49869000,18.61333275
9/15/2014,TSLA,16.92399979,18.29133224,18.29333305,16.60866737,246831000,16.92399979
9/16/2014,TSLA,17.38266754,17.01000023,17.49733353,16.82799911,124501500,17.38266754
9/17/2014,TSLA,17.42533302,17.49399948,17.64666748,17.29999924,77665500,17.42533302
9/18/2014,TSLA,17.58799934,17.55733299,17.70666695,17.48800087,55389000,17.58799934
9/19/2014,TSLA,17.28800011,17.19933319,17.42866707,17.01799965,102163500,17.28800011
9/22/2014,TSLA,16.66866684,17,17.06800079,16.31399918,123211500,16.66866684
9/23/2014,TSLA,16.69400024,16.34799957,16.92000008,16.33333206,84880500,16.69400024
9/24/2014,TSLA,16.8093338,16.74133301,16.8560009,16.46933365,56242500,16.8093338
9/25/2014,TSLA,16.46333313,16.83466721,16.99733353,16.40666771,72513000,16.46333313
9/26/2014,TSLA,16.44000053,16.54999924,16.64866638,16.4046669,56931000,16.44000053
9/29/2014,TSLA,16.35066795,16.26666641,16.57600021,16.09199905,72790500,16.35066795
9/30/2014,TSLA,16.17866707,16.46133232,16.51000023,16.00799942,63574500,16.17866707
10/1/2014,TSLA,16.01600075,16.14666748,16.17733383,15.71000004,89125500,16.01600075
10/2/2014,TSLA,16.76133347,16.68000031,16.85266685,16.35733223,134973000,16.76133347
10/3/2014,TSLA,17.01399994,16.8706665,17.10000038,16.73533249,81094500,17.01399994
10/6/2014,TSLA,17.37466621,17.2753334,17.49933243,17.18666649,115699500,17.37466621
10/7/2014,TSLA,17.30466652,17.23533249,17.43066788,17.04866791,67282500,17.30466652
10/8/2014,TSLA,17.28533363,17.34000015,17.5253334,16.84266663,75826500,17.28533363
10/9/2014,TSLA,17.13400078,17.48333359,17.70266724,16.95999908,110419500,17.13400078
10/10/2014,TSLA,15.79399967,16.3093338,16.39266777,15.68000031,193324500,15.79399967
10/13/2014,TSLA,14.97266674,15.9046669,15.93066692,14.73333263,169030500,14.97266674
10/14/2014,TSLA,15.13733292,15.21666718,15.49800014,14.86666679,106579500,15.13733292
10/15/2014,TSLA,15.31333256,14.66666698,15.399333,14.48799992,137209500,15.31333256
10/16/2014,TSLA,15.09000015,14.64799976,15.32800007,14.60666656,80989500,15.09000015
10/17/2014,TSLA,15.16533279,15.55866718,15.65133286,15.10333347,158241000,15.16533279
10/20/2014,TSLA,15.36466694,15.11466694,15.49333286,15.0340004,52416000,15.36466694
10/21/2014,TSLA,15.68933296,15.61800003,15.69266701,15.38666725,61954500,15.68933296
10/22/2014,TSLA,15.40666676,15.54599953,15.82600021,15.37066746,61749000,15.40666676
10/23/2014,TSLA,15.68599987,15.64400005,15.75199986,15.46666718,52386000,15.68599987
10/24/2014,TSLA,15.68266678,15.75133324,15.85333347,15.41333294,51949500,15.68266678
10/27/2014,TSLA,14.77799988,15.61666679,15.64066696,14.68733311,143299500,14.77799988
10/28/2014,TSLA,16.18466759,15.30666733,16.30666733,15.21666718,157744500,16.18466759
10/29/2014,TSLA,15.87333298,16.07533264,16.10000038,15.70933342,74437500,15.87333298
10/30/2014,TSLA,15.91066742,15.8760004,16.03333282,15.67066669,48426000,15.91066742
10/31/2014,TSLA,16.11333275,16.1673336,16.20800018,15.91666698,56629500,16.11333275
11/3/2014,TSLA,16.17266655,16.20000076,16.50399971,16.08799934,63057000,16.17266655
11/4/2014,TSLA,15.92866707,16.03266716,16.15666771,15.76866722,55239000,15.92866707
11/5/2014,TSLA,15.39799976,16.06666756,16.09066772,15.36866665,135688500,15.39799976
11/6/2014,TSLA,16.08133316,15.63266659,16.44599915,15.23333263,230320500,16.08133316
11/7/2014,TSLA,16.01333237,16.14599991,16.18933296,15.81333256,77415000,16.01333237
11/10/2014,TSLA,16.12866783,15.94066715,16.19199944,15.78666687,68658000,16.12866783
11/11/2014,TSLA,16.73866653,16.17000008,16.78800011,16.13333321,119232000,16.73866653
11/12/2014,TSLA,16.60666656,16.64800072,16.82266617,16.37199974,88062000,16.60666656
11/13/2014,TSLA,16.78000069,16.70800018,17.04999924,16.68333244,93540000,16.78000069
11/14/2014,TSLA,17.24533272,16.66666794,17.25666618,16.56666756,91516500,17.24533272
11/17/2014,TSLA,16.93199921,17.16600037,17.26666641,16.80133247,60385500,16.93199921
11/18/2014,TSLA,17.18000031,17.05733299,17.3326664,17.0340004,67095000,17.18000031
11/19/2014,TSLA,16.51600075,16.70733261,16.79199982,16.37333298,118777500,16.51600075
11/20/2014,TSLA,16.5806675,16.53000069,16.72866631,16.39999962,53808000,16.5806675
11/21/2014,TSLA,16.18533325,16.81399918,16.85199928,16.14466667,112276500,16.18533325
